anio,mes,establecimiento,lat,lon,ciudad,provincia,poblacion,fallecimientos,mt,sanciones
2011,1 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8544,Ezeiza,Buenos Aires,161,0,0,2
2011,2,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8545,Ezeiza,Buenos Aires,223,0,0,1
2011,3,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8546,Ezeiza,Buenos Aires,218,0,0,2
2011,4,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8547,Ezeiza,Buenos Aires,218,0,0,5
2011,5,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8548,Ezeiza,Buenos Aires,220,0,0,12
2011,6,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8549,Ezeiza,Buenos Aires,212,0,0,3
2011,7 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.855,Ezeiza,Buenos Aires,212,0,0,3
2011,8,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8551,Ezeiza,Buenos Aires,204,0,0,2
2011,9,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8552,Ezeiza,Buenos Aires,197,0,0,3
2011,10,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8553,Ezeiza,Buenos Aires,194,0,0,5
2011,11,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8554,Ezeiza,Buenos Aires,190,1,0,7
2011,12,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8555,Ezeiza,Buenos Aires,182,0,0,5
2012,1 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8556,Ezeiza,Buenos Aires,176,0,0,9
2012,2,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8557,Ezeiza,Buenos Aires,184,0,0,4
2012,3,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8558,Ezeiza,Buenos Aires,185,0,0,8
2012,4,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8559,Ezeiza,Buenos Aires,179,0,0,1
2012,5,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.856,Ezeiza,Buenos Aires,173,0,0,1
2012,6,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8561,Ezeiza,Buenos Aires,178,0,0,2
2012,7 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8562,Ezeiza,Buenos Aires,176,0,0,1
2012,8,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8563,Ezeiza,Buenos Aires,170,0,0,3
2012,9,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8564,Ezeiza,Buenos Aires,174,0,0,10
2012,10,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8565,Ezeiza,Buenos Aires,174,0,0,11
2012,11,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8566,Ezeiza,Buenos Aires,165,0,0,0
2012,12,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8567,Ezeiza,Buenos Aires,174,0,0,1
2013,1 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8568,Ezeiza,Buenos Aires,163,0,0,0
2013,2,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8569,Ezeiza,Buenos Aires,154,0,0,0
2013,3,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.857,Ezeiza,Buenos Aires,156,0,0,0
2013,4,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8571,Ezeiza,Buenos Aires,154,0,0,0
2013,5,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8572,Ezeiza,Buenos Aires,151,0,0,0
2013,6,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8573,Ezeiza,Buenos Aires,154,0,0,0
2013,7 ,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8574,Ezeiza,Buenos Aires,155,0,0,0
2013,8,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8575,Ezeiza,Buenos Aires,143,0,0,0
2013,9,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8576,Ezeiza,Buenos Aires,156,0,0,0
2013,10,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8577,Ezeiza,Buenos Aires,147,0,0,0
2013,11,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8578,Ezeiza,Buenos Aires,144,0,0,0
2013,12,Centro Federal de Detención de Mujeres Unidad 31 - Ezeiza,-58.5493,-34.8579,Ezeiza,Buenos Aires,157,0,0,0
2009,1 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2191,El Arenal,San Salvador de Jujuy,75,0,0,1
2009,2,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2192,El Arenal,San Salvador de Jujuy,74,0,0,0
2009,3,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2193,El Arenal,San Salvador de Jujuy,68,0,0,0
2009,4,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2194,El Arenal,San Salvador de Jujuy,72,0,0,0
2009,5,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2195,El Arenal,San Salvador de Jujuy,66,0,0,0
2009,6,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2196,El Arenal,San Salvador de Jujuy,71,0,0,0
2009,7 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2197,El Arenal,San Salvador de Jujuy,78,0,0,0
